Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX
2014-01-31,789.7,498.4756,283.7253,647.9037,198.7689,153.2394,278.041,283.9267,1313.08,639.51,951.32
2014-02-03,772.29,485.186,276.6955,634.7444,197.234,150.7398,271.3895,284.2308,1265.61,620.26,940.77
2014-02-04,777.41,490.8499,279.3252,641.2411,196.024,152.345,273.7229,287.0603,1280.52,624.31,947.71
2014-02-05,776.02,491.623,278.9642,637.1615,194.9651,152.1193,274.1488,287.7319,1277.06,619.96,942.5
2014-02-06,785.21,501.7936,283.1017,640.354,196.2056,153.2732,278.3182,287.8431,1294.82,626.83,952.8
2014-02-11,805.74,511.5623,289.8501,666.0848,200.5802,156.7177,286.8437,290.8393,1324.74,637.01,980.24
2014-02-12,804.82,511.8178,289.6895,665.5165,200.3211,156.372,285.9599,292.3784,1331.81,638.8,981.73
2014-02-13,808.39,514.0258,290.7821,670.7035,202.6297,157.1318,288.694,293.2085,1341.67,647.49,986.45
2014-02-14,812.57,516.9296,291.213,673.0448,204.0007,157.7399,290.6924,293.8814,1346.86,648.62,996.35
2014-02-18,811.78,517.3619,291.69,679.0122,204.5729,158.2699,291.0015,299.1498,1355.16,653.98,1002.45
2014-02-19,805.88,512.6737,287.9156,674.9405,203.4331,158.2129,288.8825,302.3655,1345.61,647.65,1005.88
2014-02-20,809.88,515.6197,288.6264,681.0793,205.0745,158.0597,291.8566,301.915,1355.54,655.25,1014.93
2014-02-21,807.33,516.5001,288.7219,679.4043,205.3784,157.7047,291.5317,302.2503,1356.56,655.18,1021.66
2014-02-24,812.34,519.3419,291.134,684.4837,204.75,158.1364,290.0452,302.8639,1363.29,660.56,1018.95
2014-02-25,810.8,522.0416,289.3333,682.8786,204.5869,157.6308,291.1646,302.2461,1361.05,659.71,1010.74
2014-02-26,811.01,525.1093,288.9625,682.7727,203.5998,158.1476,293.3031,302.282,1367.69,665.42,1008.16
2014-02-27,815.66,527.0614,290.548,686.2931,203.0501,157.9575,295.2866,302.2585,1371.98,667.49,1019.43
2014-02-28,818.24,528.8311,292.0728,686.4485,204.3286,158.9272,296.6362,303.0965,1375.33,667.33,1025.37
2014-03-03,811.75,524.1686,289.5149,681.6958,202.4007,158.7299,295.994,306.5253,1366.27,663.41,1018.1
2014-03-05,824.63,532.4567,297.3608,693.1799,202.5366,160.3168,301.1798,306.7272,1385.54,679.57,1029.28
2014-03-06,826.14,534.158,299.3789,688.5232,201.2614,159.8668,302.2559,308.2753,1386.56,680.7,1039.36
2014-03-07,826.7,533.5581,300.8696,687.098,201.7645,158.3906,300.891,307.8743,1388.95,681.22,1043.01
2014-03-10,827.1,531.6173,300.9904,689.7794,201.4153,157.6068,300.5396,306.6784,1381.99,680.31,1042.85
2014-03-11,822.81,528.6248,298.7874,687.971,200.7386,158.5669,297.58,305.6142,1372.82,673.45,1043.31
2014-03-12,822.88,528.1062,298.4319,687.8992,203.3147,158.5857,297.3736,303.6707,1374.88,674.94,1046.39
2014-03-13,813.41,520.5096,294.9733,678.32,205.188,157.8133,294.9153,303.3231,1359.71,666.62,1032.11
2014-03-14,809.95,520.6631,293.3055,674.812,206.3708,157.9352,295.2952,303.5614,1364.1,669.63,1033.64
2014-03-17,818.33,524.3415,296.3578,680.9761,207.6555,158.3758,297.6273,301.692,1374.0,674.04,1034.14
2014-03-18,824.66,526.6637,297.7911,688.9629,207.2484,159.0316,299.2936,303.4593,1387.15,682.91,1038.95
2014-03-19,820.0,523.2852,297.3498,686.4427,204.2107,156.1053,296.6506,303.5895,1377.37,677.82,1038.87
2014-03-20,825.53,524.5334,302.251,686.2858,204.4209,156.6996,298.0459,300.1726,1381.73,680.08,1035.26
2014-03-21,823.69,521.1596,302.2946,675.6993,206.0415,157.6573,299.4611,300.0745,1379.87,678.37,1034.76
2014-03-24,821.35,515.7913,301.6127,666.1818,206.5385,156.7482,297.0547,300.2049,1369.29,671.82,1019.14
2014-03-26,820.74,508.4401,298.791,672.0476,206.5046,156.2064,294.379,301.8681,1354.08,659.97,1003.25
2014-03-27,819.43,506.0974,297.0644,671.1974,208.1089,157.091,293.3101,304.6484,1350.91,657.71,985.35
2014-03-28,822.4,510.2146,298.234,668.5266,208.458,158.5288,295.2231,305.9003,1358.2,659.25,989.75
2014-03-31,828.23,513.3583,301.0618,677.0117,210.6363,159.2647,298.3524,305.3542,1378.5,671.12,994.56
2014-04-01,833.14,520.5262,302.2181,681.7169,209.2726,160.1231,300.3287,302.5463,1390.6,679.51,1000.93
2014-04-02,835.08,524.0183,302.5836,684.15,208.8541,160.139,302.2285,301.9792,1394.66,682.33,1006.29
2014-04-03,834.57,521.3481,302.2469,682.2866,209.5341,159.9909,302.5241,303.7856,1389.15,677.9,1001.96
2014-04-04,824.58,512.4588,298.7634,671.7943,210.7144,160.5177,298.5825,305.5258,1367.11,663.44,1007.16
2014-04-07,817.3,502.6807,294.3193,664.6783,210.2988,160.9912,294.3229,305.0373,1343.95,654.79,996.97
2014-04-08,819.73,507.5917,294.6949,659.3387,213.4371,161.8485,295.4609,308.6762,1351.81,660.4,998.79
2014-04-09,828.58,513.0559,297.2245,673.2716,212.8745,161.595,299.9546,310.2229,1365.11,666.9,1003.37
2014-04-10,811.81,500.4325,290.2205,651.7215,212.0545,160.0096,293.9049,310.8912,1335.51,650.77,993.69
2014-04-11,804.9,493.5468,286.8311,644.7392,211.8326,158.9,290.4222,310.0892,1318.5,642.79,997.77
2014-04-14,811.4,497.5309,289.1045,648.048,213.206,160.067,292.5961,311.7987,1324.61,646.08,996.01
2014-04-15,816.85,498.1365,291.669,655.0172,216.0402,161.6901,294.2345,309.9422,1333.19,648.06,992.1
2014-04-16,824.65,504.9539,294.1829,658.598,217.6549,162.8379,298.6141,310.4221,1348.36,654.01,997.97
2014-04-17,825.68,505.6776,294.433,658.5784,215.1318,162.3231,299.4962,312.1706,1351.42,657.73,998.77
2014-04-22,831.79,511.3032,296.3598,673.3857,214.8658,163.2927,300.6778,311.9167,1365.16,665.66,1004.88
2014-04-23,829.56,509.0126,297.0693,670.1158,215.1542,162.9364,300.8197,312.0849,1362.73,661.69,1010.98
2014-04-25,825.56,503.0798,294.3154,663.8841,218.983,162.8312,297.2737,311.397,1347.22,649.73,1013.59
2014-04-28,830.26,501.8478,292.6813,667.8579,220.1052,164.1454,295.8748,310.5462,1342.36,646.44,1009.58
2014-04-29,834.32,503.8843,295.4495,671.9774,219.1381,164.2921,298.0537,312.5666,1348.25,648.26,1000.05
2014-04-30,836.08,506.1065,296.1278,672.9489,219.4895,164.9022,300.4161,310.236,1355.96,651.97,1001.5
2014-05-01,835.41,507.9137,296.3176,674.0139,220.1918,166.3722,298.5122,307.68,1358.57,650.63,1006.52
2014-05-02,833.86,509.4179,296.3201,668.8388,215.8233,166.2399,299.9033,307.8411,1361.57,652.56,1014.46
2014-05-05,835.15,509.7248,295.0731,672.5721,217.5016,167.4792,301.2807,307.9451,1361.69,650.84,1009.45
2014-05-06,827.06,502.7452,290.9525,666.4799,216.5152,166.7304,299.6972,307.9882,1351.56,640.25,1005.62
2014-05-07,832.0,501.8247,294.6651,668.0117,219.9609,168.731,302.2384,307.7034,1357.46,642.91,1001.04
2014-05-08,831.59,503.0473,295.384,664.4754,217.4116,168.7423,300.8968,306.8444,1350.53,637.59,992.01
2014-05-09,832.96,506.0057,295.0812,668.3513,214.3442,168.6767,300.8734,305.2639,1353.79,642.69,991.1
2014-05-12,839.97,512.359,298.1425,675.2924,212.22,168.9614,304.7387,306.2123,1374.58,657.08,988.26
2014-05-13,841.06,510.5949,297.7878,676.3377,212.5609,168.0013,304.6941,307.4672,1368.1,649.2,988.35
2014-05-14,837.33,505.1622,295.4815,676.5709,213.3452,168.2807,304.865,308.6636,1357.06,637.26,991.74
2014-05-15,829.38,501.6346,292.2214,669.5956,212.5747,168.1469,300.3772,307.7813,1345.79,633.97,974.65
2014-05-16,832.32,505.1078,292.5635,671.9341,213.1405,169.4029,301.5864,306.6274,1352.53,639.08,976.55
2014-05-20,830.88,502.9326,292.2034,672.0411,209.8367,168.0069,301.1629,307.6227,1345.3,635.37,970.15
2014-05-21,838.01,508.7921,294.4665,677.3707,209.9806,167.5061,302.6029,308.5562,1352.65,638.16,974.11
2014-05-22,839.41,511.2278,295.5532,680.7808,211.6953,167.1137,303.175,308.3371,1360.48,643.47,978.77
2014-05-23,842.59,515.5274,296.275,681.33,211.1965,168.3678,305.7569,308.9705,1369.66,650.03,987.95
2014-05-27,847.38,518.0947,299.1765,685.1737,212.9167,169.4341,305.7763,307.3291,1378.4,658.32,985.73
2014-05-28,846.35,517.4747,298.4428,683.2562,213.9826,168.4921,305.9129,306.7191,1374.56,654.12,983.58
2014-05-29,850.89,519.468,299.1306,688.4538,214.2463,168.8666,309.0272,308.0486,1380.53,655.41,981.52
2014-05-30,852.69,519.9365,299.7774,690.2404,215.8678,169.9354,308.927,306.1866,1377.98,653.01,983.99
2014-06-02,852.38,521.5766,300.5914,691.4019,215.7592,169.764,310.1505,306.1158,1381.89,651.05,978.47
2014-06-03,851.86,520.5955,300.8925,692.7128,216.4477,169.251,309.3879,305.726,1381.51,649.42,982.02
2014-06-04,853.11,522.8869,301.8528,694.2952,216.4748,169.4961,309.9543,304.8831,1387.91,652.24,982.42
2014-06-05,858.86,526.429,304.6496,695.4003,218.2526,172.1738,311.2146,304.9683,1401.95,665.4,985.92
2014-06-06,862.32,529.2714,306.7166,694.695,217.4363,171.5953,312.8405,305.956,1410.43,671.26,987.45
2014-06-09,863.63,529.7069,307.8172,691.3425,215.875,169.485,312.0337,306.9352,1415.01,676.3,987.99
2014-06-10,864.67,528.3924,307.6892,692.8279,215.2484,168.3351,312.4031,306.1961,1410.84,673.67,986.92
2014-06-11,861.29,526.6436,305.6149,692.4661,212.528,167.7573,310.5786,305.9366,1405.76,670.0,989.2
2014-06-13,857.19,520.0168,303.8813,688.4385,214.5642,167.398,309.0273,310.7038,1402.38,667.29,997.33
2014-06-16,857.18,521.8058,302.5724,689.353,216.0338,166.5585,308.5486,310.5489,1402.55,668.02,998.69
2014-06-17,858.11,523.3615,305.3981,688.848,215.6472,166.7832,309.0405,309.7467,1414.74,673.58,1006.08
2014-06-18,864.62,527.2543,307.3847,694.5062,220.4469,167.7297,312.415,310.1171,1420.73,676.97,1008.82
2014-06-19,865.39,526.2955,306.91,696.7829,222.3491,168.837,311.7352,312.4675,1421.77,677.23,1022.06
2014-06-20,866.15,524.3275,307.8985,702.6574,221.0102,169.3972,313.7161,313.6552,1425.36,679.59,1026.37
2014-06-23,866.69,524.8614,308.7336,700.4124,220.3108,169.1998,314.0787,312.7477,1424.26,678.02,1023.98
2014-06-24,860.9,523.6208,306.5588,700.5525,220.8571,169.4982,311.2947,312.7129,1413.5,672.44,1016.58
2014-06-25,865.96,527.9257,306.8917,708.1502,221.9218,169.3614,313.7507,313.5318,1422.08,677.15,1015.04
2014-06-26,864.88,528.3679,305.8654,708.5431,222.3651,168.9151,313.2309,312.7375,1419.25,675.58,1013.14
2014-06-27,866.54,529.7463,306.5812,707.0569,223.1211,169.8943,312.0325,311.5439,1426.55,680.61,1022.97
2014-06-30,865.47,529.4313,306.6106,704.5184,224.933,169.7853,313.4444,308.9441,1432.94,682.87,1028.41
2014-07-02,873.29,535.8418,308.268,718.4315,218.3688,169.8368,314.452,307.859,1436.41,686.93,1036.07
2014-07-03,878.14,539.9715,310.6351,721.3795,216.0153,169.3898,316.5594,307.4568,1444.14,692.54,1037.79
2014-07-07,875.87,536.6236,309.0738,715.938,216.9224,169.887,313.9935,304.4623,1430.58,681.99,1030.63
2014-07-08,869.43,531.2757,306.419,709.355,218.2583,170.1326,313.0683,304.1557,1420.06,675.63,1027.52
2014-07-09,873.62,537.7653,307.2211,712.0531,217.9264,170.5413,314.3292,301.8936,1422.96,676.23,1032.63
2014-07-10,870.31,532.7783,305.3057,711.8758,219.2479,171.0773,312.9224,300.4049,1413.81,669.21,1022.85
2014-07-11,871.9,534.5425,305.6953,712.9036,217.7298,171.1076,313.2547,297.7713,1411.48,667.14,1022.93
2014-07-14,876.99,535.972,307.5533,715.4808,215.1138,171.898,313.2745,298.1688,1417.16,670.21,1020.22
2014-07-15,875.76,534.0775,309.576,709.0307,216.2018,171.9857,312.4338,296.7202,1412.37,664.68,1006.57
2014-07-16,880.45,535.4111,309.2235,706.9688,217.0568,172.7508,314.672,297.4881,1410.69,663.36,1009.29
2014-07-17,870.69,530.541,305.3468,699.2599,214.9152,171.6307,313.1713,298.624,1395.35,654.69,1005.76
2014-07-18,879.49,535.2658,308.6258,710.6808,217.2371,173.3956,315.2239,298.1163,1412.73,664.04,1012.24
2014-07-21,877.76,532.6131,307.9078,707.9051,217.0237,172.7203,314.3181,299.1421,1407.25,660.83,1006.48
2014-07-22,882.39,535.0627,308.9369,713.7461,216.67,173.6273,314.8151,298.0527,1415.0,666.68,1010.88
2014-07-23,884.49,534.5174,309.5076,719.5395,216.6026,173.7413,316.1685,299.478,1413.28,666.0,1012.23
2014-07-24,884.51,536.0425,310.2981,718.3347,217.3786,173.6564,315.6199,298.8946,1415.28,666.16,1011.65
2014-07-25,879.88,529.7523,308.5522,715.7013,215.6713,172.3429,316.3153,299.0415,1405.72,659.58,1017.44
2014-07-28,880.2,530.7092,308.6991,716.4447,218.8343,173.796,317.1103,299.0162,1403.36,657.32,1019.85
2014-07-29,876.58,529.2495,306.8099,716.3796,216.5151,172.7177,314.7526,297.3421,1395.87,658.29,1016.5
2014-07-30,876.78,532.1836,308.1507,718.9427,212.946,173.1088,313.1957,296.8058,1398.95,659.83,1011.1
2014-07-31,858.84,522.183,301.8525,704.3692,209.3793,170.4617,307.1946,295.1289,1370.7,644.93,1001.52
2014-08-01,855.45,520.3335,299.2064,704.1924,210.2621,170.1733,307.3452,293.1677,1367.2,643.29,1000.63
2014-08-05,853.28,521.9096,298.6086,701.2564,206.36,169.3708,307.7874,293.0915,1368.55,647.86,993.87
2014-08-07,849.1,518.0074,298.107,692.1047,206.0356,169.8553,307.1516,293.7781,1365.31,646.03,995.65
2014-08-08,857.89,526.1093,301.0097,699.9868,210.1229,171.1036,310.4401,293.1246,1379.3,652.14,997.47
2014-08-11,860.2,528.4489,301.4623,700.0378,209.2659,171.9558,310.2174,294.5064,1385.75,657.75,998.87
2014-08-12,859.3,526.8743,301.8616,699.0569,209.0291,171.5171,311.027,292.4704,1380.16,653.36,998.71
2014-08-13,865.42,528.7286,303.4742,707.0791,209.4716,173.4184,312.317,291.9811,1391.5,657.18,999.76
2014-08-14,868.74,532.7812,305.1188,715.4226,211.4839,173.633,312.5669,289.4849,1396.61,657.89,996.22
2014-08-15,868.27,532.021,303.8396,716.2055,212.139,173.6093,313.2369,290.6139,1395.5,657.1,995.9
2014-08-18,875.67,536.5964,307.1137,721.6877,211.7753,175.3197,316.2661,288.8821,1412.49,666.64,990.62
2014-08-19,879.72,540.6878,307.5652,726.4192,214.3916,175.6955,317.3655,287.7264,1420.83,669.33,997.56
2014-08-20,881.29,543.4302,308.4816,726.5068,214.8747,176.2766,317.8173,288.9642,1424.69,665.6,996.7
2014-08-21,884.81,542.9403,311.9233,727.3169,215.3847,176.4178,317.1341,289.7356,1427.04,668.16,1002.2
2014-08-22,882.79,543.6013,310.8257,727.3532,214.7455,175.1496,315.8663,289.3545,1425.93,667.71,1005.58
2014-08-25,887.17,545.0937,313.3937,732.6027,216.0926,175.042,317.0387,289.2283,1430.37,668.42,1008.24
2014-08-26,888.41,545.3916,314.2241,735.6227,213.6521,175.013,317.4048,290.9792,1434.75,673.15,1015.36
2014-08-27,888.72,545.9221,313.7164,735.6284,215.6248,175.3648,317.4309,291.1264,1433.27,671.84,1019.34
2014-08-28,886.61,544.7812,312.3699,734.6447,217.0795,175.2171,317.5812,292.0349,1430.21,667.74,1022.37
2014-08-29,889.08,544.8085,313.9949,737.6004,218.6955,175.9892,318.0888,293.4442,1438.18,671.88,1023.99
2014-09-03,887.5,544.0253,314.7358,740.7466,217.6723,176.2155,317.4234,290.9943,1439.11,672.48,1010.18
2014-09-04,886.18,546.161,314.8033,737.0187,217.6663,175.9086,317.0693,289.3182,1434.37,670.67,995.43
2014-09-05,890.48,548.2429,315.3659,741.2348,220.3687,177.8095,318.6153,288.7086,1440.01,672.04,994.89
2014-09-08,887.73,545.4457,315.3405,741.5867,218.7754,177.4535,317.2288,287.4413,1439.14,672.67,985.2
2014-09-09,882.34,540.0685,312.1983,739.3216,216.1748,176.4045,314.643,286.4747,1427.44,664.97,988.69
2014-09-10,886.71,541.8797,313.5098,744.2501,215.3247,173.7391,314.6705,284.3158,1429.67,667.03,984.0
2014-09-11,887.29,542.1728,314.4912,741.825,217.144,173.8083,314.3044,283.4468,1435.56,671.4,982.28
2014-09-15,883.41,538.2965,314.1928,734.3261,213.8535,168.3066,313.1305,282.5164,1415.87,657.95,981.5
2014-09-16,889.95,540.7276,315.3187,744.2032,216.4761,169.7136,314.7451,285.074,1423.84,660.52,975.7
2014-09-17,891.67,540.9009,316.7109,744.8901,215.9668,169.6482,316.5282,284.7776,1423.54,661.91,972.51
2014-09-18,896.48,543.09,320.0421,750.7496,214.4781,168.4832,318.7716,281.6096,1427.61,665.65,965.79
2014-09-19,897.09,543.5726,318.8923,751.4827,216.3167,168.5118,318.5428,280.0721,1419.19,658.3,955.06
2014-09-22,891.09,535.677,316.6886,747.2746,214.7604,167.2877,318.2195,278.3338,1399.96,650.32,928.09
2014-09-23,886.3,531.4165,314.5195,742.9592,213.9641,166.4685,316.4276,278.4688,1388.21,643.8,925.18
2014-09-24,892.73,536.9401,316.3809,755.4159,213.2683,166.2877,319.6757,281.057,1394.75,648.93,924.09
2014-09-25,877.46,529.2309,311.174,743.4695,212.0716,165.3556,315.0184,279.8446,1376.2,639.53,911.27
2014-09-26,885.25,534.9189,314.0568,745.7284,212.4227,166.9603,317.7796,280.9518,1386.16,643.65,919.42
2014-09-29,882.37,531.7673,312.8343,744.3782,213.5707,166.9787,316.2257,283.8195,1383.4,643.11,912.76
2014-09-30,881.25,528.9012,312.289,739.9607,213.9932,166.5243,312.5746,279.2148,1370.97,634.99,909.29
2014-10-01,869.36,522.2115,308.625,732.3394,215.1381,166.4683,305.3982,278.582,1351.85,626.61,896.35
2014-10-02,869.07,524.2082,309.1714,730.7117,214.8915,166.4888,304.5963,277.983,1355.37,632.09,877.55
2014-10-03,878.77,531.0756,313.656,745.0887,216.2171,167.6844,305.5397,277.0006,1364.4,636.31,882.82
2014-10-06,878.09,528.1108,313.1791,742.1804,216.1993,167.869,305.3226,280.9165,1360.55,630.77,867.98
2014-10-07,864.72,520.3963,307.4387,730.4337,215.9821,166.5269,299.9928,280.6538,1340.29,620.61,854.83
2014-10-09,862.58,516.5457,306.5603,733.9281,217.1502,169.7237,296.1769,277.0748,1327.62,617.5,836.82
2014-10-10,853.36,512.0464,304.0631,728.6177,218.2502,169.9784,291.6821,276.2628,1304.59,610.9,827.13
2014-10-14,840.04,504.8513,302.8228,705.8075,220.155,172.1439,284.9893,274.5597,1300.27,616.68,803.08
2014-10-15,831.64,500.8581,296.7882,700.1492,217.2335,170.7537,286.8555,271.9627,1298.58,620.98,778.36
2014-10-16,829.72,501.6412,296.7561,696.6393,217.3037,170.9029,289.735,273.3513,1311.06,626.52,791.93
2014-10-17,840.94,507.0419,300.6233,707.8816,218.579,172.1718,293.6575,273.2932,1322.12,624.69,810.13
2014-10-20,847.67,514.1144,302.4417,716.3541,221.6336,174.4252,297.8447,271.7845,1335.75,631.88,811.35
2014-10-21,862.76,523.8012,308.1015,735.36,222.4515,176.3678,304.4637,273.6618,1366.74,642.39,822.28
2014-10-22,857.28,519.3741,305.3552,731.3404,223.8563,175.9382,301.8427,271.003,1352.23,634.63,808.0
2014-10-23,867.6,526.7346,308.3383,744.1321,224.287,177.2575,301.9103,273.0865,1372.29,644.65,808.6
2014-10-24,873.33,526.1852,311.1266,754.4245,226.4368,177.3917,303.849,270.8735,1377.33,645.8,805.45
2014-10-27,872.24,527.1456,311.5638,755.3536,225.9646,178.3096,297.5956,271.0603,1376.38,645.21,790.35
2014-10-28,882.13,532.9324,315.0914,760.9084,227.5596,178.7972,300.3738,272.7455,1400.31,664.26,788.02
2014-10-29,881.17,531.1874,315.6983,761.1306,226.1722,177.9716,296.6044,275.5647,1397.73,663.58,781.07
2014-10-30,886.06,534.6989,317.2581,774.9092,230.844,179.7457,298.7832,273.3674,1401.67,668.48,771.65
2014-10-31,895.79,539.953,321.1989,778.8512,230.9258,181.2308,304.3853,272.6181,1418.71,679.5,769.59
2014-11-03,895.17,540.0463,322.2084,779.037,232.5329,182.8534,302.0477,271.1238,1420.67,677.85,766.1
2014-11-04,893.69,533.2785,322.5215,779.7196,231.1527,182.9986,298.9224,268.1315,1414.87,675.72,751.12
2014-11-05,897.99,535.5018,324.5391,778.2156,236.4989,182.8403,301.7563,268.92,1419.88,677.22,747.11
2014-11-06,900.95,540.1947,324.7761,782.6437,232.2392,181.6676,304.2437,269.791,1429.51,678.9,751.54
2014-11-07,901.57,539.1471,324.947,775.2698,234.5827,181.5155,305.7833,271.3131,1430.07,679.06,770.26
2014-11-10,904.35,538.7631,326.5703,783.0001,235.7805,182.8083,306.5759,268.4784,1434.8,681.39,765.5
2014-11-11,905.17,540.8505,325.8267,785.7674,234.9457,182.2041,307.9975,270.8079,1435.05,681.56,772.29
2014-11-12,904.75,543.6241,325.0113,784.5604,230.1833,181.1995,308.581,269.5939,1438.25,686.06,771.37
2014-11-13,906.4,546.9255,324.8462,783.7784,228.2964,182.2212,308.4515,265.1969,1431.36,680.13,764.87
2014-11-14,906.83,548.9893,323.7049,777.2554,227.4414,180.9869,309.43,267.4402,1430.85,679.36,776.63
2014-11-17,906.58,548.4017,323.7665,781.0843,230.5021,181.8135,309.3801,268.0735,1428.81,673.01,777.84
2014-11-18,910.04,549.1712,324.5616,793.4017,231.1135,182.8798,312.8535,266.4758,1436.23,675.87,784.39
2014-11-20,910.46,553.9449,324.1495,786.0721,230.415,182.3481,314.0078,268.7981,1437.99,676.91,783.57
2014-11-21,914.78,555.2099,325.892,789.1555,231.3002,183.9549,317.9686,269.7589,1444.39,677.36,789.13
2014-11-24,916.73,560.4371,327.8583,792.8459,229.2482,184.3694,316.3967,267.8443,1453.92,685.09,787.5
2014-11-25,915.24,561.7496,327.2018,793.3963,228.9964,184.9796,315.246,267.503,1453.72,684.57,780.64
2014-11-26,918.38,561.9116,327.8405,798.9784,230.1578,186.3507,315.6945,267.2957,1454.22,686.48,771.06
2014-11-28,916.24,568.4592,328.0002,803.6493,232.6145,187.0757,308.028,254.9866,1442.63,676.82,741.87
2014-12-01,910.74,562.2881,325.6425,802.0697,232.9956,186.9623,304.8995,259.4143,1424.23,667.41,725.02
2014-12-02,916.58,564.3004,328.8226,810.9125,234.6007,187.3086,306.6307,253.9491,1432.64,674.59,720.27
2014-12-03,918.62,565.3718,330.196,812.1264,233.9378,186.8788,311.0532,253.6553,1445.09,681.41,721.63
2014-12-04,917.75,564.7227,330.5292,811.1191,233.7446,187.1035,312.0058,253.6981,1441.69,678.39,707.38
2014-12-05,919.66,566.1596,333.7909,817.3357,231.8033,185.8048,311.6684,252.9488,1444.31,682.7,701.99
2014-12-08,912.98,561.3758,335.0686,820.0161,233.4524,187.1689,306.6213,248.7377,1434.09,674.26,679.83
2014-12-09,911.77,560.5602,334.2474,816.93,234.6048,187.8499,307.398,251.6733,1441.83,686.09,684.88
2014-12-10,897.62,552.6011,329.7524,803.9815,231.7556,187.6847,300.8645,247.5304,1414.24,670.48,667.91
2014-12-11,901.19,556.4838,330.8406,806.1107,234.0759,187.5186,301.077,246.0209,1421.57,672.79,663.5
2014-12-12,885.88,553.0253,324.056,792.9835,231.8364,185.7874,292.2952,244.3431,1402.36,664.2,653.78
2014-12-15,879.66,549.8058,321.3081,786.8891,229.7679,184.1844,290.7078,241.6431,1392.27,658.48,643.29
2014-12-16,871.68,541.1179,318.0986,776.8801,229.3407,183.0538,288.7179,239.3373,1389.19,657.55,642.3
2014-12-17,888.67,551.5307,325.3397,791.6606,233.777,186.6667,296.7181,240.4798,1421.03,675.56,659.0
2014-12-18,911.51,560.29,333.2338,813.6008,238.3468,188.5149,303.4214,238.4477,1444.92,684.88,665.5
2014-12-19,915.23,562.3149,333.3208,816.9547,238.3801,188.8028,306.9167,240.8821,1449.73,685.48,676.54
2014-12-22,918.57,567.6204,335.3673,807.5312,239.1637,191.7895,307.0739,237.1871,1455.31,690.73,668.36
2014-12-23,919.96,570.9576,337.3171,789.7436,239.8367,191.2049,309.5072,239.1978,1460.77,693.59,677.45
2014-12-24,919.37,569.9097,336.6541,794.9839,244.1735,190.204,308.6228,235.9189,1463.35,695.08,674.32
2014-12-29,922.19,576.9726,337.8398,803.0694,249.8725,191.3465,308.9809,233.8176,1474.4,702.66,681.61
2014-12-30,918.12,574.7868,337.4082,799.7996,244.6499,190.8294,308.3688,234.054,1467.8,700.08,687.12
2015-01-02,907.5,568.6052,333.412,795.067,241.5146,190.5129,305.8206,228.9774,1451.31,690.17,706.82
2015-01-05,891.04,557.3096,326.4271,790.2247,238.3541,190.8761,297.6379,227.2872,1428.48,679.27,693.99
2015-01-06,883.96,552.049,321.4345,788.109,238.6411,192.9312,295.5647,225.9409,1413.07,668.19,685.6
2015-01-07,893.6,560.4981,324.9836,805.9986,240.9727,195.8489,298.5209,225.6114,1430.65,675.27,683.65
2015-01-08,909.87,568.8319,329.7718,819.8636,242.6722,196.8414,305.6047,226.4384,1453.23,687.17,687.48
2015-01-09,902.13,562.3406,325.3608,813.2329,241.0925,197.1259,304.0653,226.1287,1441.28,680.74,687.21
2015-01-12,895.24,559.6765,322.5992,812.6836,240.4496,198.1331,303.1326,221.3727,1433.66,677.88,679.99
2015-01-13,892.93,559.0192,321.5101,808.7305,241.2076,197.5585,299.6127,220.2433,1432.14,680.39,670.65
2015-01-14,887.36,552.5828,316.9482,807.9373,243.4905,198.7018,296.0488,223.8295,1426.49,677.5,659.69
2015-01-15,878.33,545.6797,312.8986,799.2875,245.2309,199.2024,295.6702,220.9714,1410.91,666.51,659.24
2015-01-16,889.8,552.8434,316.6465,814.6243,247.404,200.6701,300.5498,224.792,1430.89,678.28,667.31
2015-01-21,894.5,552.6949,316.0411,814.8961,250.4148,198.7281,303.832,221.7812,1435.72,671.7,679.05
2015-01-22,908.88,563.1863,323.7816,825.2529,249.3103,202.7857,307.793,218.8815,1462.29,685.86,678.97
2015-01-23,903.14,562.2948,320.5082,821.3453,250.1485,202.7925,302.8693,217.1469,1455.79,683.82,678.18
2015-01-26,904.51,565.5215,322.0261,825.0111,250.0435,204.3426,304.2917,216.5845,1471.99,690.16,674.39
2015-01-27,888.99,561.0676,318.5054,818.7991,250.4564,203.9852,302.018,218.4547,1462.52,686.24,676.77
2015-01-29,886.36,560.8358,315.1218,813.7359,251.4048,202.4795,300.5774,213.1721,1455.35,683.97,667.11
2015-01-30,875.8,554.7885,310.0067,801.2571,245.7732,198.7771,299.2166,219.3848,1435.1,670.38,676.81
2015-02-02,888.31,559.7259,315.032,806.216,246.8365,198.9982,302.0429,220.9891,1447.19,677.97,685.25
2015-02-03,900.92,571.7692,320.3546,811.483,247.8815,200.5183,308.6037,227.9843,1473.94,690.53,692.32
2015-02-04,897.12,575.5873,319.3857,800.5368,244.6932,199.6293,306.6897,221.0318,1467.44,688.51,686.67
2015-02-05,906.02,579.0476,322.5755,813.6752,246.8015,202.0113,314.1804,223.726,1482.04,698.03,693.93
2015-02-06,904.06,578.2533,324.9299,806.8095,236.5967,196.4102,313.208,225.4133,1476.89,696.85,693.44
