tic,datadate,gvkeyx,conm,prccd
I1116,2009-09-24,166550,S&P RETAIL SLCT IND,1700.60178200
I1116,2009-09-25,166550,S&P RETAIL SLCT IND,1693.38541900
I1116,2009-09-28,166550,S&P RETAIL SLCT IND,1723.47401600
I1116,2009-09-29,166550,S&P RETAIL SLCT IND,1735.00161700
I1116,2009-09-30,166550,S&P RETAIL SLCT IND,1729.07410100
I1116,2009-10-01,166550,S&P RETAIL SLCT IND,1678.71258000
I1116,2009-10-02,166550,S&P RETAIL SLCT IND,1662.09267800
I1116,2009-10-05,166550,S&P RETAIL SLCT IND,1706.97995500
I1116,2009-10-06,166550,S&P RETAIL SLCT IND,1750.14834700
I1116,2009-10-07,166550,S&P RETAIL SLCT IND,1755.24945500
I1116,2009-10-08,166550,S&P RETAIL SLCT IND,1778.70737200
I1116,2009-10-09,166550,S&P RETAIL SLCT IND,1783.67181700
I1116,2009-10-12,166550,S&P RETAIL SLCT IND,1792.55408500
I1116,2009-10-13,166550,S&P RETAIL SLCT IND,1788.86429900
I1116,2009-10-14,166550,S&P RETAIL SLCT IND,1831.69360800
I1116,2009-10-15,166550,S&P RETAIL SLCT IND,1843.57622000
I1116,2009-10-16,166550,S&P RETAIL SLCT IND,1834.78142900
I1116,2009-10-19,166550,S&P RETAIL SLCT IND,1858.65806600
I1116,2009-10-20,166550,S&P RETAIL SLCT IND,1836.62863900
I1116,2009-10-21,166550,S&P RETAIL SLCT IND,1796.75884000
I1116,2009-10-22,166550,S&P RETAIL SLCT IND,1844.16282500
I1116,2009-10-23,166550,S&P RETAIL SLCT IND,1823.16437100
I1116,2009-10-26,166550,S&P RETAIL SLCT IND,1824.00997400
I1116,2009-10-27,166550,S&P RETAIL SLCT IND,1772.26534000
I1116,2009-10-28,166550,S&P RETAIL SLCT IND,1710.53717400
I1116,2009-10-29,166550,S&P RETAIL SLCT IND,1758.20164600
I1116,2009-10-30,166550,S&P RETAIL SLCT IND,1703.53459700
I1116,2009-11-02,166550,S&P RETAIL SLCT IND,1721.19450200
I1116,2009-11-03,166550,S&P RETAIL SLCT IND,1736.09996900
I1116,2009-11-04,166550,S&P RETAIL SLCT IND,1729.39081100
I1116,2009-11-05,166550,S&P RETAIL SLCT IND,1732.27732700
I1116,2009-11-06,166550,S&P RETAIL SLCT IND,1751.60575800
I1116,2009-11-09,166550,S&P RETAIL SLCT IND,1799.69940800
I1116,2009-11-10,166550,S&P RETAIL SLCT IND,1806.35177000
I1116,2009-11-11,166550,S&P RETAIL SLCT IND,1800.08139000
I1116,2009-11-12,166550,S&P RETAIL SLCT IND,1765.37367400
I1116,2009-11-13,166550,S&P RETAIL SLCT IND,1788.53330000
I1116,2009-11-16,166550,S&P RETAIL SLCT IND,1823.73116800
I1116,2009-11-17,166550,S&P RETAIL SLCT IND,1804.84228700
I1116,2009-11-18,166550,S&P RETAIL SLCT IND,1804.35952800
I1116,2009-11-19,166550,S&P RETAIL SLCT IND,1773.62796500
I1116,2009-11-20,166550,S&P RETAIL SLCT IND,1767.67433900
I1116,2009-11-23,166550,S&P RETAIL SLCT IND,1777.80496600
I1116,2009-11-24,166550,S&P RETAIL SLCT IND,1763.33422900
I1116,2009-11-25,166550,S&P RETAIL SLCT IND,1800.97905500
I1116,2009-11-27,166550,S&P RETAIL SLCT IND,1767.72384100
I1116,2009-11-30,166550,S&P RETAIL SLCT IND,1748.13872600
I1116,2009-12-01,166550,S&P RETAIL SLCT IND,1776.98014200
I1116,2009-12-02,166550,S&P RETAIL SLCT IND,1782.62264000
I1116,2009-12-03,166550,S&P RETAIL SLCT IND,1747.35650600
I1116,2009-12-04,166550,S&P RETAIL SLCT IND,1769.99029700
I1116,2009-12-07,166550,S&P RETAIL SLCT IND,1770.40560900
I1116,2009-12-08,166550,S&P RETAIL SLCT IND,1752.54634300
I1116,2009-12-09,166550,S&P RETAIL SLCT IND,1742.83108600
I1116,2009-12-10,166550,S&P RETAIL SLCT IND,1763.55649300
I1116,2009-12-11,166550,S&P RETAIL SLCT IND,1787.32341100
I1116,2009-12-14,166550,S&P RETAIL SLCT IND,1806.66578400
I1116,2009-12-15,166550,S&P RETAIL SLCT IND,1785.85849800
I1116,2009-12-16,166550,S&P RETAIL SLCT IND,1797.70885500
I1116,2009-12-17,166550,S&P RETAIL SLCT IND,1781.43546300
I1116,2009-12-18,166550,S&P RETAIL SLCT IND,1785.37362500
I1116,2009-12-21,166550,S&P RETAIL SLCT IND,1821.10233900
I1116,2009-12-22,166550,S&P RETAIL SLCT IND,1829.58046500
I1116,2009-12-23,166550,S&P RETAIL SLCT IND,1845.53573300
I1116,2009-12-24,166550,S&P RETAIL SLCT IND,1847.06429100
I1116,2009-12-28,166550,S&P RETAIL SLCT IND,1850.69954300
I1116,2009-12-29,166550,S&P RETAIL SLCT IND,1846.98129900
I1116,2009-12-30,166550,S&P RETAIL SLCT IND,1838.44886900
I1116,2009-12-31,166550,S&P RETAIL SLCT IND,1816.67472100
I1116,2010-01-04,166550,S&P RETAIL SLCT IND,1828.59602200
I1116,2010-01-05,166550,S&P RETAIL SLCT IND,1840.17843400
I1116,2010-01-06,166550,S&P RETAIL SLCT IND,1858.23774200
I1116,2010-01-07,166550,S&P RETAIL SLCT IND,1864.73566200
I1116,2010-01-08,166550,S&P RETAIL SLCT IND,1863.47620600
I1116,2010-01-11,166550,S&P RETAIL SLCT IND,1858.72671100
I1116,2010-01-12,166550,S&P RETAIL SLCT IND,1842.94063400
I1116,2010-01-13,166550,S&P RETAIL SLCT IND,1861.87061500
I1116,2010-01-14,166550,S&P RETAIL SLCT IND,1842.28682700
I1116,2010-01-15,166550,S&P RETAIL SLCT IND,1826.19477700
I1116,2010-01-19,166550,S&P RETAIL SLCT IND,1844.71349900
I1116,2010-01-20,166550,S&P RETAIL SLCT IND,1823.11740700
I1116,2010-01-21,166550,S&P RETAIL SLCT IND,1794.67306400
I1116,2010-01-22,166550,S&P RETAIL SLCT IND,1769.81051400
I1116,2010-01-25,166550,S&P RETAIL SLCT IND,1777.46541100
I1116,2010-01-26,166550,S&P RETAIL SLCT IND,1780.47151200
I1116,2010-01-27,166550,S&P RETAIL SLCT IND,1785.31605800
I1116,2010-01-28,166550,S&P RETAIL SLCT IND,1767.01092600
I1116,2010-01-29,166550,S&P RETAIL SLCT IND,1763.44665600
I1116,2010-02-01,166550,S&P RETAIL SLCT IND,1790.61744900
I1116,2010-02-02,166550,S&P RETAIL SLCT IND,1828.03343000
I1116,2010-02-03,166550,S&P RETAIL SLCT IND,1815.81524500
I1116,2010-02-04,166550,S&P RETAIL SLCT IND,1765.44697800
I1116,2010-02-05,166550,S&P RETAIL SLCT IND,1769.68511900
I1116,2010-02-08,166550,S&P RETAIL SLCT IND,1757.25857000
I1116,2010-02-09,166550,S&P RETAIL SLCT IND,1790.81717000
I1116,2010-02-10,166550,S&P RETAIL SLCT IND,1785.19191400
I1116,2010-02-11,166550,S&P RETAIL SLCT IND,1804.12529600
I1116,2010-02-12,166550,S&P RETAIL SLCT IND,1804.59311100
I1116,2010-02-16,166550,S&P RETAIL SLCT IND,1828.99942300
I1116,2010-02-17,166550,S&P RETAIL SLCT IND,1852.36760800
I1116,2010-02-18,166550,S&P RETAIL SLCT IND,1862.65387500
I1116,2010-02-19,166550,S&P RETAIL SLCT IND,1875.33800000
I1116,2010-02-22,166550,S&P RETAIL SLCT IND,1872.65854900
I1116,2010-02-23,166550,S&P RETAIL SLCT IND,1854.02734800
I1116,2010-02-24,166550,S&P RETAIL SLCT IND,1881.71214100
I1116,2010-02-25,166550,S&P RETAIL SLCT IND,1895.41358800
I1116,2010-02-26,166550,S&P RETAIL SLCT IND,1897.15069900
I1116,2010-03-01,166550,S&P RETAIL SLCT IND,1934.69393300
I1116,2010-03-02,166550,S&P RETAIL SLCT IND,1936.25612400
I1116,2010-03-03,166550,S&P RETAIL SLCT IND,1935.55513600
I1116,2010-03-04,166550,S&P RETAIL SLCT IND,1975.35930800
I1116,2010-03-05,166550,S&P RETAIL SLCT IND,2004.86972300
I1116,2010-03-08,166550,S&P RETAIL SLCT IND,2014.43093700
I1116,2010-03-09,166550,S&P RETAIL SLCT IND,2007.09240200
I1116,2010-03-10,166550,S&P RETAIL SLCT IND,2022.60608100
I1116,2010-03-11,166550,S&P RETAIL SLCT IND,2030.37914300
I1116,2010-03-12,166550,S&P RETAIL SLCT IND,2044.27445500
I1116,2010-03-15,166550,S&P RETAIL SLCT IND,2049.27412700
I1116,2010-03-16,166550,S&P RETAIL SLCT IND,2065.88388800
I1116,2010-03-17,166550,S&P RETAIL SLCT IND,2073.35330900
I1116,2010-03-18,166550,S&P RETAIL SLCT IND,2074.24992500
I1116,2010-03-19,166550,S&P RETAIL SLCT IND,2061.28706700
I1116,2010-03-22,166550,S&P RETAIL SLCT IND,2103.20885300
I1116,2010-03-23,166550,S&P RETAIL SLCT IND,2124.17935400
I1116,2010-03-24,166550,S&P RETAIL SLCT IND,2092.94597500
I1116,2010-03-25,166550,S&P RETAIL SLCT IND,2100.85491800
I1116,2010-03-26,166550,S&P RETAIL SLCT IND,2115.88477300
I1116,2010-03-29,166550,S&P RETAIL SLCT IND,2115.33634400
I1116,2010-03-30,166550,S&P RETAIL SLCT IND,2116.21103000
I1116,2010-03-31,166550,S&P RETAIL SLCT IND,2101.93482300
I1116,2010-04-01,166550,S&P RETAIL SLCT IND,2125.48013600
I1116,2010-04-05,166550,S&P RETAIL SLCT IND,2154.86720500
I1116,2010-04-06,166550,S&P RETAIL SLCT IND,2163.62142400
I1116,2010-04-07,166550,S&P RETAIL SLCT IND,2150.33799700
I1116,2010-04-08,166550,S&P RETAIL SLCT IND,2153.89478800
I1116,2010-04-09,166550,S&P RETAIL SLCT IND,2175.87068600
I1116,2010-04-12,166550,S&P RETAIL SLCT IND,2172.88416200
I1116,2010-04-13,166550,S&P RETAIL SLCT IND,2184.42925000
I1116,2010-04-14,166550,S&P RETAIL SLCT IND,2232.45169800
I1116,2010-04-15,166550,S&P RETAIL SLCT IND,2233.93730000
I1116,2010-04-16,166550,S&P RETAIL SLCT IND,2206.35420300
I1116,2010-04-19,166550,S&P RETAIL SLCT IND,2187.56986500
I1116,2010-04-20,166550,S&P RETAIL SLCT IND,2199.03192600
I1116,2010-04-21,166550,S&P RETAIL SLCT IND,2228.60345900
I1116,2010-04-22,166550,S&P RETAIL SLCT IND,2280.31171800
I1116,2010-04-23,166550,S&P RETAIL SLCT IND,2299.19896400
I1116,2010-04-26,166550,S&P RETAIL SLCT IND,2307.92966400
I1116,2010-04-27,166550,S&P RETAIL SLCT IND,2230.96922600
I1116,2010-04-28,166550,S&P RETAIL SLCT IND,2209.86995700
I1116,2010-04-29,166550,S&P RETAIL SLCT IND,2251.29660700
I1116,2010-04-30,166550,S&P RETAIL SLCT IND,2175.73811900
I1116,2010-05-03,166550,S&P RETAIL SLCT IND,2220.97001500
I1116,2010-05-04,166550,S&P RETAIL SLCT IND,2164.99561100
I1116,2010-05-05,166550,S&P RETAIL SLCT IND,2162.78888700
I1116,2010-05-06,166550,S&P RETAIL SLCT IND,2076.53425100
I1116,2010-05-07,166550,S&P RETAIL SLCT IND,2025.48549300
I1116,2010-05-10,166550,S&P RETAIL SLCT IND,2141.52345000
I1116,2010-05-11,166550,S&P RETAIL SLCT IND,2148.25072600
I1116,2010-05-12,166550,S&P RETAIL SLCT IND,2189.47609100
I1116,2010-05-13,166550,S&P RETAIL SLCT IND,2121.90523500
I1116,2010-05-14,166550,S&P RETAIL SLCT IND,2077.25701600
I1116,2010-05-17,166550,S&P RETAIL SLCT IND,2096.73275600
I1116,2010-05-18,166550,S&P RETAIL SLCT IND,2045.39915900
I1116,2010-05-19,166550,S&P RETAIL SLCT IND,2034.47301200
I1116,2010-05-20,166550,S&P RETAIL SLCT IND,1975.66298400
I1116,2010-05-21,166550,S&P RETAIL SLCT IND,2023.47648500
I1116,2010-05-24,166550,S&P RETAIL SLCT IND,2009.95282900
I1116,2010-05-25,166550,S&P RETAIL SLCT IND,2034.61065400
I1116,2010-05-26,166550,S&P RETAIL SLCT IND,1997.02689200
I1116,2010-05-27,166550,S&P RETAIL SLCT IND,2074.38501800
I1116,2010-05-28,166550,S&P RETAIL SLCT IND,2063.81711500
I1116,2010-06-01,166550,S&P RETAIL SLCT IND,2017.91315800
I1116,2010-06-02,166550,S&P RETAIL SLCT IND,2053.61000400
I1116,2010-06-03,166550,S&P RETAIL SLCT IND,2066.16123100
I1116,2010-06-04,166550,S&P RETAIL SLCT IND,1971.19186900
I1116,2010-06-07,166550,S&P RETAIL SLCT IND,1920.69080500
I1116,2010-06-08,166550,S&P RETAIL SLCT IND,1942.59433100
I1116,2010-06-09,166550,S&P RETAIL SLCT IND,1949.70802200
I1116,2010-06-10,166550,S&P RETAIL SLCT IND,2008.47198100
I1116,2010-06-11,166550,S&P RETAIL SLCT IND,2020.55322600
I1116,2010-06-14,166550,S&P RETAIL SLCT IND,2042.75709200
I1116,2010-06-15,166550,S&P RETAIL SLCT IND,2069.38165800
I1116,2010-06-16,166550,S&P RETAIL SLCT IND,2043.70852400
I1116,2010-06-17,166550,S&P RETAIL SLCT IND,2026.39782100
I1116,2010-06-18,166550,S&P RETAIL SLCT IND,2015.27904000
I1116,2010-06-21,166550,S&P RETAIL SLCT IND,1967.86753900
I1116,2010-06-22,166550,S&P RETAIL SLCT IND,1929.60789000
I1116,2010-06-23,166550,S&P RETAIL SLCT IND,1943.32410300
I1116,2010-06-24,166550,S&P RETAIL SLCT IND,1896.04538900
I1116,2010-06-25,166550,S&P RETAIL SLCT IND,1906.34196700
I1116,2010-06-28,166550,S&P RETAIL SLCT IND,1894.72926900
I1116,2010-06-29,166550,S&P RETAIL SLCT IND,1825.91526800
I1116,2010-06-30,166550,S&P RETAIL SLCT IND,1816.94506200
I1116,2010-07-01,166550,S&P RETAIL SLCT IND,1851.77563600
I1116,2010-07-02,166550,S&P RETAIL SLCT IND,1827.16534600
I1116,2010-07-06,166550,S&P RETAIL SLCT IND,1801.44894200
I1116,2010-07-07,166550,S&P RETAIL SLCT IND,1858.58458900
I1116,2010-07-08,166550,S&P RETAIL SLCT IND,1858.84065500
I1116,2010-07-09,166550,S&P RETAIL SLCT IND,1882.12446300
I1116,2010-07-12,166550,S&P RETAIL SLCT IND,1865.46248500
I1116,2010-07-13,166550,S&P RETAIL SLCT IND,1911.94268600
I1116,2010-07-14,166550,S&P RETAIL SLCT IND,1904.78782900
I1116,2010-07-15,166550,S&P RETAIL SLCT IND,1915.60365600
I1116,2010-07-16,166550,S&P RETAIL SLCT IND,1848.77557100
I1116,2010-07-19,166550,S&P RETAIL SLCT IND,1854.46338800
I1116,2010-07-20,166550,S&P RETAIL SLCT IND,1899.00537700
I1116,2010-07-21,166550,S&P RETAIL SLCT IND,1865.05115000
I1116,2010-07-22,166550,S&P RETAIL SLCT IND,1919.31533600
I1116,2010-07-23,166550,S&P RETAIL SLCT IND,1959.43465900
I1116,2010-07-26,166550,S&P RETAIL SLCT IND,1993.65348100
I1116,2010-07-27,166550,S&P RETAIL SLCT IND,1960.81732100
I1116,2010-07-28,166550,S&P RETAIL SLCT IND,1936.25969800
I1116,2010-07-29,166550,S&P RETAIL SLCT IND,1926.70502700
I1116,2010-07-30,166550,S&P RETAIL SLCT IND,1942.85551400
I1116,2010-08-02,166550,S&P RETAIL SLCT IND,1983.09593700
I1116,2010-08-03,166550,S&P RETAIL SLCT IND,1930.34089400
I1116,2010-08-04,166550,S&P RETAIL SLCT IND,1964.88252200
I1116,2010-08-05,166550,S&P RETAIL SLCT IND,1959.40315800
I1116,2010-08-06,166550,S&P RETAIL SLCT IND,1950.14256400
I1116,2010-08-09,166550,S&P RETAIL SLCT IND,1972.81455300
I1116,2010-08-10,166550,S&P RETAIL SLCT IND,1944.25742700
I1116,2010-08-11,166550,S&P RETAIL SLCT IND,1894.97780300
I1116,2010-08-12,166550,S&P RETAIL SLCT IND,1907.14580300
I1116,2010-08-13,166550,S&P RETAIL SLCT IND,1880.03128500
I1116,2010-08-16,166550,S&P RETAIL SLCT IND,1887.39958800
I1116,2010-08-17,166550,S&P RETAIL SLCT IND,1906.41877400
I1116,2010-08-18,166550,S&P RETAIL SLCT IND,1929.71728900
I1116,2010-08-19,166550,S&P RETAIL SLCT IND,1904.35922400
I1116,2010-08-20,166550,S&P RETAIL SLCT IND,1906.90672600
I1116,2010-08-23,166550,S&P RETAIL SLCT IND,1889.39520500
I1116,2010-08-24,166550,S&P RETAIL SLCT IND,1853.96487200
I1116,2010-08-25,166550,S&P RETAIL SLCT IND,1882.11577700
I1116,2010-08-26,166550,S&P RETAIL SLCT IND,1859.17093600
I1116,2010-08-27,166550,S&P RETAIL SLCT IND,1879.02207800
I1116,2010-08-30,166550,S&P RETAIL SLCT IND,1836.08361500
I1116,2010-08-31,166550,S&P RETAIL SLCT IND,1830.71299800
I1116,2010-09-01,166550,S&P RETAIL SLCT IND,1901.80350800
I1116,2010-09-02,166550,S&P RETAIL SLCT IND,1942.04209400
I1116,2010-09-03,166550,S&P RETAIL SLCT IND,1972.98445000
I1116,2010-09-07,166550,S&P RETAIL SLCT IND,1944.24740300
I1116,2010-09-08,166550,S&P RETAIL SLCT IND,1963.06109600
I1116,2010-09-09,166550,S&P RETAIL SLCT IND,1955.79135600
I1116,2010-09-10,166550,S&P RETAIL SLCT IND,1968.83576300
I1116,2010-09-13,166550,S&P RETAIL SLCT IND,2011.56431300
I1116,2010-09-14,166550,S&P RETAIL SLCT IND,2047.86125800
I1116,2010-09-15,166550,S&P RETAIL SLCT IND,2050.50730100
I1116,2010-09-16,166550,S&P RETAIL SLCT IND,2049.94131000
I1116,2010-09-17,166550,S&P RETAIL SLCT IND,2056.10759600
I1116,2010-09-20,166550,S&P RETAIL SLCT IND,2096.04949700
I1116,2010-09-21,166550,S&P RETAIL SLCT IND,2074.90857500
I1116,2010-09-22,166550,S&P RETAIL SLCT IND,2067.18532200
I1116,2010-09-23,166550,S&P RETAIL SLCT IND,2073.39410000
I1116,2010-09-24,166550,S&P RETAIL SLCT IND,2129.32795900
I1116,2010-09-27,166550,S&P RETAIL SLCT IND,2120.34485300
I1116,2010-09-28,166550,S&P RETAIL SLCT IND,2149.07499400
I1116,2010-09-29,166550,S&P RETAIL SLCT IND,2142.94693100
I1116,2010-09-30,166550,S&P RETAIL SLCT IND,2130.83943500
I1116,2010-10-01,166550,S&P RETAIL SLCT IND,2139.91843600
I1116,2010-10-04,166550,S&P RETAIL SLCT IND,2119.53826600
I1116,2010-10-05,166550,S&P RETAIL SLCT IND,2152.67670900
I1116,2010-10-06,166550,S&P RETAIL SLCT IND,2143.96400400
I1116,2010-10-07,166550,S&P RETAIL SLCT IND,2158.90205400
I1116,2010-10-08,166550,S&P RETAIL SLCT IND,2184.19212300
I1116,2010-10-11,166550,S&P RETAIL SLCT IND,2209.13051000
I1116,2010-10-12,166550,S&P RETAIL SLCT IND,2232.44186700
I1116,2010-10-13,166550,S&P RETAIL SLCT IND,2229.80478200
I1116,2010-10-14,166550,S&P RETAIL SLCT IND,2219.14717300
I1116,2010-10-15,166550,S&P RETAIL SLCT IND,2241.27722300
I1116,2010-10-18,166550,S&P RETAIL SLCT IND,2242.81819600
I1116,2010-10-19,166550,S&P RETAIL SLCT IND,2184.99325200
I1116,2010-10-20,166550,S&P RETAIL SLCT IND,2202.02304100
I1116,2010-10-21,166550,S&P RETAIL SLCT IND,2192.03447500
I1116,2010-10-22,166550,S&P RETAIL SLCT IND,2207.39257600
I1116,2010-10-25,166550,S&P RETAIL SLCT IND,2222.92214800
I1116,2010-10-26,166550,S&P RETAIL SLCT IND,2242.44573100
I1116,2010-10-27,166550,S&P RETAIL SLCT IND,2218.75635800
I1116,2010-10-28,166550,S&P RETAIL SLCT IND,2215.45617800
I1116,2010-10-29,166550,S&P RETAIL SLCT IND,2219.63954700
I1116,2010-11-01,166550,S&P RETAIL SLCT IND,2204.26486900
I1116,2010-11-02,166550,S&P RETAIL SLCT IND,2229.74719100
I1116,2010-11-03,166550,S&P RETAIL SLCT IND,2231.29312600
I1116,2010-11-04,166550,S&P RETAIL SLCT IND,2287.63335600
I1116,2010-11-05,166550,S&P RETAIL SLCT IND,2310.16985300
I1116,2010-11-08,166550,S&P RETAIL SLCT IND,2317.72073700
I1116,2010-11-09,166550,S&P RETAIL SLCT IND,2291.90689300
I1116,2010-11-10,166550,S&P RETAIL SLCT IND,2308.38947200
I1116,2010-11-11,166550,S&P RETAIL SLCT IND,2309.50705100
I1116,2010-11-12,166550,S&P RETAIL SLCT IND,2274.39961900
I1116,2010-11-15,166550,S&P RETAIL SLCT IND,2266.82139400
I1116,2010-11-16,166550,S&P RETAIL SLCT IND,2257.20282600
I1116,2010-11-17,166550,S&P RETAIL SLCT IND,2298.95232700
I1116,2010-11-18,166550,S&P RETAIL SLCT IND,2311.52205600
I1116,2010-11-19,166550,S&P RETAIL SLCT IND,2342.69965600
I1116,2010-11-22,166550,S&P RETAIL SLCT IND,2362.26142300
I1116,2010-11-23,166550,S&P RETAIL SLCT IND,2370.22099500
I1116,2010-11-24,166550,S&P RETAIL SLCT IND,2411.78519100
I1116,2010-11-26,166550,S&P RETAIL SLCT IND,2407.04210700
I1116,2010-11-29,166550,S&P RETAIL SLCT IND,2392.54725000
I1116,2010-11-30,166550,S&P RETAIL SLCT IND,2400.08335200
I1116,2010-12-01,166550,S&P RETAIL SLCT IND,2427.73064500
I1116,2010-12-02,166550,S&P RETAIL SLCT IND,2437.43765400
I1116,2010-12-03,166550,S&P RETAIL SLCT IND,2448.81218000
I1116,2010-12-06,166550,S&P RETAIL SLCT IND,2445.74015400
I1116,2010-12-07,166550,S&P RETAIL SLCT IND,2436.00469300
I1116,2010-12-08,166550,S&P RETAIL SLCT IND,2423.23577400
I1116,2010-12-09,166550,S&P RETAIL SLCT IND,2433.18322800
I1116,2010-12-10,166550,S&P RETAIL SLCT IND,2449.73098800
I1116,2010-12-13,166550,S&P RETAIL SLCT IND,2416.51064500
I1116,2010-12-14,166550,S&P RETAIL SLCT IND,2407.84056400
I1116,2010-12-15,166550,S&P RETAIL SLCT IND,2406.81039700
I1116,2010-12-16,166550,S&P RETAIL SLCT IND,2444.32849000
I1116,2010-12-17,166550,S&P RETAIL SLCT IND,2455.91939600
I1116,2010-12-20,166550,S&P RETAIL SLCT IND,2450.99176100
I1116,2010-12-21,166550,S&P RETAIL SLCT IND,2457.66230700
I1116,2010-12-22,166550,S&P RETAIL SLCT IND,2453.86314600
I1116,2010-12-23,166550,S&P RETAIL SLCT IND,2471.97927200
